task_type	task_name	url	description	tag	external_id
/common/topic	Los Angeles Angels optioned Danny Reynolds to Arkansas Travelers.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Danny Reynolds # Team Name: Arkansas Travelers # Type: Optioned # Transaction: Los Angeles Angels optioned Danny Reynolds to Arkansas Travelers. # Transaction date: 2016-04-10	SPLGROSTMlb	261660#Danny Reynolds#Arkansas Travelers#Optioned
/common/topic	Los Angeles Dodgers optioned Zach Walters to Oklahoma City Dodgers.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Zach Walters # Team Name: Oklahoma City Dodgers # Type: Optioned # Transaction: Los Angeles Dodgers optioned Zach Walters to Oklahoma City Dodgers. # Transaction date: 2016-04-10	SPLGROSTMlb	261641#Zach Walters#Oklahoma City Dodgers#Optioned
/common/topic	Los Angeles Dodgers optioned James Ramsey to Oklahoma City Dodgers.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: James Ramsey # Team Name: Oklahoma City Dodgers # Type: Optioned # Transaction: Los Angeles Dodgers optioned James Ramsey to Oklahoma City Dodgers. # Transaction date: 2016-04-10	SPLGROSTMlb	261640#James Ramsey#Oklahoma City Dodgers#Optioned
/common/topic	Texas Rangers sent Justin Ruggiano outright to Round Rock Express.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Justin Ruggiano # Team Name: Round Rock Express # Type: Outrighted # Transaction: Texas Rangers sent Justin Ruggiano outright to Round Rock Express. # Transaction date: 2016-04-10	SPLGROSTMlb	261658#Justin Ruggiano#Round Rock Express#Outrighted
/common/topic	Cincinnati Reds sent Brandon Allen outright to Louisville Bats.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Allen # Team Name: Louisville Bats # Type: Outrighted # Transaction: Cincinnati Reds sent Brandon Allen outright to Louisville Bats. # Transaction date: 2016-04-10	SPLGROSTMlb	261661#Brandon Allen#Louisville Bats#Outrighted
/common/topic	Cleveland Indians traded CF James Ramsey and LF Zach Walters to Los Angeles Dodgers for cash.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: James Ramsey # Team Name: Los Angeles Dodgers # Type: Trade # Transaction: Cleveland Indians traded CF James Ramsey and LF Zach Walters to Los Angeles Dodgers for cash. # Transaction date: 2016-04-10	SPLGROSTMlb	261639#James Ramsey#Los Angeles Dodgers#Trade
/common/topic	Cleveland Indians traded CF James Ramsey and LF Zach Walters to Los Angeles Dodgers for cash.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Zach Walters # Team Name: Los Angeles Dodgers # Type: Trade # Transaction: Cleveland Indians traded CF James Ramsey and LF Zach Walters to Los Angeles Dodgers for cash. # Transaction date: 2016-04-10	SPLGROSTMlb	261639#Zach Walters#Los Angeles Dodgers#Trade
/common/topic	Los Angeles Angels claimed RHP Danny Reynolds off waivers from Houston Astros.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Danny Reynolds # Team Name: Los Angeles Angels # Type: Claimed Off Waivers # Transaction: Los Angeles Angels claimed RHP Danny Reynolds off waivers from Houston Astros. # Transaction date: 2016-04-10	SPLGROSTMlb	261659#Danny Reynolds#Los Angeles Angels#Claimed Off Waivers
/common/topic	Cincinnati Reds selected the contract of Tim Melville from Louisville Bats.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Tim Melville # Team Name: Cincinnati Reds # Type: Selected # Transaction: Cincinnati Reds selected the contract of Tim Melville from Louisville Bats. # Transaction date: 2016-04-10	SPLGROSTMlb	261610#Tim Melville#Cincinnati Reds#Selected
/common/topic	Texas Rangers selected the contract of C Brett Nicholas from Round Rock Express.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Brett Nicholas # Team Name: Texas Rangers # Type: Selected # Transaction: Texas Rangers selected the contract of C Brett Nicholas from Round Rock Express. # Transaction date: 2016-04-10	SPLGROSTMlb	261655#Brett Nicholas#Texas Rangers#Selected
/common/topic	San Diego Padres recalled Alexi Amarista from El Paso Chihuahuas.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Alexi Amarista # Team Name: San Diego Padres # Type: Recalled # Transaction: San Diego Padres recalled Alexi Amarista from El Paso Chihuahuas. # Transaction date: 2016-04-10	SPLGROSTMlb	261636#Alexi Amarista#San Diego Padres#Recalled
/common/topic	Chicago White Sox recalled Michael Ynoa from Birmingham Barons.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Michael Ynoa # Team Name: Chicago White Sox # Type: Recalled # Transaction: Chicago White Sox recalled Michael Ynoa from Birmingham Barons. # Transaction date: 2016-04-10	SPLGROSTMlb	261628#Michael Ynoa#Chicago White Sox#Recalled
/common/topic	Texas Rangers recalled Nomar Mazara from Round Rock Express.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Nomar Mazara # Team Name: Texas Rangers # Type: Recalled # Transaction: Texas Rangers recalled Nomar Mazara from Round Rock Express. # Transaction date: 2016-04-10	SPLGROSTMlb	261653#Nomar Mazara#Texas Rangers#Recalled
/common/topic	Minnesota Twins recalled Max Kepler from Rochester Red Wings.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Max Kepler # Team Name: Minnesota Twins # Type: Recalled # Transaction: Minnesota Twins recalled Max Kepler from Rochester Red Wings. # Transaction date: 2016-04-10	SPLGROSTMlb	261588#Max Kepler#Minnesota Twins#Recalled
/common/topic	Atlanta Braves recalled Chris Withrow from Gwinnett Braves.	http://www.mlb.com/mlb/transactions/#month=4&year=2016	*Find or create each transaction and curate as per guidelines* Player Name: Chris Withrow # Team Name: Atlanta Braves # Type: Recalled # Transaction: Atlanta Braves recalled Chris Withrow from Gwinnett Braves. # Transaction date: 2016-04-10	SPLGROSTMlb	261606#Chris Withrow#Atlanta Braves#Recalled
